dataset,pair_id,cluster,isolated_fact_preference,frozen_k3_residual,spearman,spearman_ci_low,spearman_ci_high,source_id,source_path,source_sha256,json_path
2Wiki,validationpair-04a580d4742e61d6cf934c58,director -> educated at,0.38327813148498535,0.5159533023834229,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-04b23a0125a03743a6d31111,mother -> country of citizenship,1.253906488418579,0.10888683795928955,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-04b2d1114dbbb7b7ee804cf8,father -> educated at,1.2800719738006592,1.4815889596939087,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-04fc25d9ed9910c69798611a,mother -> place of birth,1.4609376192092896,0.22656285762786865,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-0507d8790364442d80d7a7b1,performer -> country of citizenship,1.8203121423721313,0.0273435115814209,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-05100efaa9e61dc0772d48b9,composer -> country of citizenship,6.0820313692092896,3.390625238418579,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-05a92cf53c95dfd0359da5a3,director -> award received,0.4402109384536743,-1.0710452795028687,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-05e4ffe7e1a147afc154f38e,director -> educated at,1.6959190368652344,1.2425754070281982,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-05fbe22992ba4565123ea503,father -> place of burial,1.5019172430038452,0.7404897212982178,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-062ee0e656b133913ec6a2ba,mother -> place of birth,0.5393650531768799,0.3511984348297119,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-06352ef1c1ce6cfcad9c2ae8,father -> educated at,2.1561782360076904,0.8749617338180542,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-063ac999808acccd36a6a8c4,mother -> place of death,0.640625,0.02343738079071045,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-06df81fe4873c43e181a8069,director -> father,0.20265281200408936,0.8086795806884766,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-071c72ead16a34482a7d5348,performer -> award received,0.6466637849807739,0.47669517993927,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-071ca1d5eb11c1641f74bafc,father -> educated at,-0.048490285873413086,1.0945643186569214,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-079bf4c56c2494b52e8f3671,father -> place of burial,0.9554475545883179,0.6719658374786377,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-0b5cf1217165c2d506d96032,director -> award received,0.9793256521224976,0.29658830165863037,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-0b8728cf773f4cbb509f99c1,mother -> country of citizenship,2.24609375,0.40624988079071045,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-0bc33710b14faf18dfff0ed3,composer -> country of citizenship,1.6796876192092896,0.03906261920928955,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-0ca578c2d68271794ce83e0d,composer -> place of birth,2.0078125,1.015624761581421,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-0d0dbd767ef3c6a216ed39ec,father -> cause of death,1.625,1.5703125,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-0e0b131a3c483909198180f8,director -> employer,-0.14699912071228027,-0.13283812999725342,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-0f847793a223ea452273194b,composer -> place of death,0.30464279651641846,0.19915318489074707,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-0fc0304ae287612aa49dcedb,performer -> country of citizenship,2.671875,1.7734373807907104,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-100c361204da086eee255207,director -> father,1.7465252876281738,2.0769139528274536,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-1032e3f94ee3095e17ebcdff,composer -> place of death,4.1093751192092896,1.2578125,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-115b80596759aec8c81812d6,composer -> place of death,1.46875,0.890625,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-1341d6d80e5c642580c874df,spouse -> place of burial,1.5770962238311768,1.2484028339385986,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-154f1e245bfb9502d73d1e20,director -> employer,1.8044617176055908,2.0201103687286377,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-16c4545b14e48fb76fff115d,spouse -> place of burial,2.3825470209121704,1.343239188194275,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-18e9faadc8c0e390900da01c,composer -> country of citizenship,1.6104305982589722,1.1604158878326416,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-1a53898daff7b767b896e119,composer -> place of birth,4.416135787963867,2.0386319160461426,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-1af8acdd97ccaa4e12b14e8d,founded by -> place of birth,1.710816502571106,0.7186932563781738,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-1c0f369ff06d4d9e10cb4cc5,spouse -> educated at,0.7187498807907104,-0.19921875,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-1c56666fe0a25e55c4fdefdc,spouse -> place of burial,4.367848873138428,2.67749559879303,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-1d8b69f5fa26189360fb1cdb,composer -> place of birth,1.375,0.8125,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-1e463d625146f682c9b4f338,composer -> place of birth,0.5923326015472412,-0.5860464572906494,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-1fc500e45d30996b4e6bca29,performer -> place of death,0.6607280969619751,0.4144173860549927,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-1fd51acd9f3777d5dea3c238,director -> father,1.0551822185516357,0.2663259506225586,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-211792c8091200c2235c74d3,spouse -> educated at,0.19478845596313477,2.37069034576416,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-22264a689abe13454578154f,spouse -> place of burial,0.9642586708068848,0.5780308246612549,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-245578bf2f7bab946b2d2d36,founded by -> place of birth,1.4765626192092896,0.6875003576278687,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-25ce59649b48e5f7200e65bb,performer -> place of death,1.5234375,0.32031238079071045,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-28915a75c4c747af0e39db88,performer -> award received,1.4425221681594849,0.8294647932052612,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-295a0442e5aaaef0591d1977,spouse -> educated at,0.21085679531097412,1.5007416009902954,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-2a62a9956f0bcca7cf715078,spouse -> educated at,0.5054301023483276,0.1105109453201294,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-305f326b134b8fef4b4cd5de,founded by -> place of birth,2.5859375,0.2968752384185791,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-351a49268a19bfdafec2c36e,founded by -> place of birth,0.9531251192092896,-0.1015625,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-3a7b3d37b8d13364af6b3aa3,father -> cause of death,0.125,0.1562497615814209,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-3d98072e3628fa41de05b0d4,director -> employer,1.0056325197219849,0.015966415405273438,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-411410836a51d62a2c8a95d0,performer -> award received,0.9218727350234985,0.6083842515945435,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-52ed5fa9f5eefe106a35f13e,director -> employer,0.735735297203064,1.5633448362350464,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-81533af25e90bdca8e99c084,director -> child,1.323561191558838,0.7724840641021729,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-aedc941b93663e16c4409764,director -> child,1.0289762020111084,1.0196418762207031,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-bb16869c0b84de1bcc8b55e4,father -> cause of death,2.0450563430786133,0.7889788150787354,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-ca8183d1ab1df60841783d1a,performer -> award received,2.8424417972564697,0.46850812435150146,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-e96bc08347018396f77af2ed,father -> cause of death,1.8203125,0.5390626192092896,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
2Wiki,validationpair-f872abc374a47f69c0cc5f5c,director -> child,2.077414035797119,0.928917407989502,0.4583855232100707,0.2339433898142198,0.6393032170887254,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.2wiki.pair_records
MuSiQue,musiquepair-00f27207f0e78d94be612437,located in or next to body of water,0.8766801357269287,1.4298670291900635,0.5480403135498321,0.3827564385627945,0.6801642664559184,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.musique.pair_records
MuSiQue,musiquepair-014c701139472c309e487c79,record label,0.4891512393951416,0.3688298463821411,0.5480403135498321,0.3827564385627945,0.6801642664559184,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.musique.pair_records
MuSiQue,musiquepair-0250f8fb950d2ee57743e1f5,contains administrative territorial entity,0.03137385845184326,-0.05821704864501953,0.5480403135498321,0.3827564385627945,0.6801642664559184,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.musique.pair_records
MuSiQue,musiquepair-068d52f57b80e17f2aac37aa,spouse,2.832495331764221,0.4378316402435303,0.5480403135498321,0.3827564385627945,0.6801642664559184,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.musique.pair_records
MuSiQue,musiquepair-06ef5a40033025eff356be9a,capital of,-0.03203630447387695,-0.3312561511993408,0.5480403135498321,0.3827564385627945,0.6801642664559184,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.musique.pair_records
MuSiQue,musiquepair-09baf1d4e9e07e9ceabc2ef4,shares border with,0.2971036434173584,0.015063762664794922,0.5480403135498321,0.3827564385627945,0.6801642664559184,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.musique.pair_records
MuSiQue,musiquepair-0eb16c53553feba7237344bb,located in the administrative territorial entity,0.6405539512634277,1.3522570133209229,0.5480403135498321,0.3827564385627945,0.6801642664559184,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.musique.pair_records
MuSiQue,musiquepair-102decf67dc5a69f941655bd,child,0.5052362680435181,0.12432670593261719,0.5480403135498321,0.3827564385627945,0.6801642664559184,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.musique.pair_records
MuSiQue,musiquepair-16a7227ae9d402038c8279dd,capital of,1.5839866399765015,3.653136134147644,0.5480403135498321,0.3827564385627945,0.6801642664559184,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.musique.pair_records
MuSiQue,musiquepair-198d0cb5110922c2c75251e3,capital,2.695741295814514,3.5845232009887695,0.5480403135498321,0.3827564385627945,0.6801642664559184,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.musique.pair_records
MuSiQue,musiquepair-1cfd11c199a9b493918012ea,instance of,1.9387894868850708,3.178006172180176,0.5480403135498321,0.3827564385627945,0.6801642664559184,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.musique.pair_records
MuSiQue,musiquepair-204b27059d288b73bc38159f,employer,0.5010558366775513,-0.1803666353225708,0.5480403135498321,0.3827564385627945,0.6801642664559184,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.musique.pair_records
MuSiQue,musiquepair-2104087454f284187f8f5648,headquarters location,2.1640625,0.53125,0.5480403135498321,0.3827564385627945,0.6801642664559184,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.musique.pair_records
MuSiQue,musiquepair-2287863b5cc7be012efd9735,shares border with,1.215517282485962,0.6526268720626831,0.5480403135498321,0.3827564385627945,0.6801642664559184,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.musique.pair_records
MuSiQue,musiquepair-27d00777b202530543e05b72,league,1.891547441482544,3.99434494972229,0.5480403135498321,0.3827564385627945,0.6801642664559184,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.musique.pair_records
MuSiQue,musiquepair-29d33eb26b907a92115eff99,located in the administrative territorial entity,0.9934111833572388,3.397605299949646,0.5480403135498321,0.3827564385627945,0.6801642664559184,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.musique.pair_records
MuSiQue,musiquepair-2fcbb0c5c8f0c5ab43003e67,founded by,0.918959379196167,1.5183041095733643,0.5480403135498321,0.3827564385627945,0.6801642664559184,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.musique.pair_records
MuSiQue,musiquepair-3264f3297f9a7d6f38bc62d0,child,1.2376937866210938,0.24023771286010742,0.5480403135498321,0.3827564385627945,0.6801642664559184,terminal_compatibility,reports/discovery/ouro26_terminal_fact_compatibility_v1_20260906/result.json,fa04368d6a6719f1b46335f6d89bbcb1ea4b38134a86248db25f4bf17bb2fe90,datasets.musique.pair_records
